master_id,scheme_name,original_sectors,primary_sector,secondary_sectors,all_sectors,confidence,method,review_required,evidence_summary,scored_candidates,fetched_urls,fetch_notes,llm_used,llm_note
v332_dfc70b4c83d3fc4c5168,Assistance to Wholesalers and Retail Traders (AWRT) | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.767,CROSS_SECTOR_FALLBACK,False,official_page_text: working capital; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 2.5}","[""https://www.nsic.co.in/Schemes/AWRTAgainstBG"", ""https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf"", ""https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf""]","[""https://www.nsic.co.in/Schemes/AWRTAgainstBG::HTTP_200"", ""https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf::PDF_NOT_PARSED"", ""https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf::PDF_NOT_PARSED""]",False,LM_NOT_REQUESTED
v332_dd98750be65f7a697d47,Bill Discounting Scheme | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.97,EXISTING_SECTOR_CONFIRMED,False,scheme_name: bill discounting; scheme_type: credit support; official_page_text: bill discounting,"{""Cross-sector MSME & Startup Finance"": 8.5, ""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG""]","[""https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG::HTTP_200""]",False,LM_NOT_REQUESTED
v332_05ad0ef4cf5b16853015,Credit Facilitation Through Bank | MSME Assistance,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.773,CROSS_SECTOR_FALLBACK,False,scheme_type: credit support; official_page_text: credit support; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 3.5}","[""https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank""]","[""https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank::HTTP_200""]",False,LM_NOT_REQUESTED
v332_242b70c53db67a0988ab,ICT Digital Service | Digital Initiatives | MSMEMart,"[""Digital Technology & Software""]",Digital Technology & Software,[],"[""Digital Technology & Software""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: software, digital technology; official_page_text: software, saas","{""Digital Technology & Software"": 13.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Artificial Intelligence & Data"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Retail, Commerce & Consumer Technology"": 2.5, ""Robotics & Automation"": 2.5}","[""https://www.nsic.co.in/Schemes/DigitalServices""]","[""https://www.nsic.co.in/Schemes/DigitalServices::HTTP_200""]",False,LM_NOT_REQUESTED
v332_efe104e15db214a36b4d,Exhibition Complex & Event Management Cell,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Environment & Circular Economy"": 2.5, ""Textiles, Apparel & Handicrafts"": 2.5}","[""https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement""]","[""https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement::HTTP_200""]",False,LM_NOT_REQUESTED
v332_8b59fbc346f76302270e,e-Marketing Services through MSME Global Mart | Digital Initiatives | MSMEMart,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Digital Technology & Software"": 2.5, ""Retail, Commerce & Consumer Technology"": 2.5, ""Robotics & Automation"": 2.5, ""Telecommunications & Connectivity"": 2.5}","[""https://www.nsic.co.in/Schemes/Infomadiary""]","[""https://www.nsic.co.in/Schemes/Infomadiary::HTTP_200""]",False,LM_NOT_REQUESTED
v332_661e14b665bc9092a5de,International Cooperation Activities,"[""Robotics & Automation""]",Robotics & Automation,[],"[""Robotics & Automation""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: robotics, robot, automation; official_page_text: robotics, robot","{""Robotics & Automation"": 17.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Artificial Intelligence & Data"": 2.5, ""Food Processing & FoodTech"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Renewable Energy & Energy Storage"": 2.5, ""Textiles, Apparel & Handicrafts"": 2.5}","[""https://www.nsic.co.in/Schemes/InternationalCooperationActivities""]","[""https://www.nsic.co.in/Schemes/InternationalCooperationActivities::HTTP_200""]",False,LM_NOT_REQUESTED
v332_7bbfdddd6c0652af826b,Machines & Equipments Selling Scheme through Aggregation Services,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/MEScheme""]","[""https://www.nsic.co.in/Schemes/MEScheme::HTTP_200""]",False,LM_NOT_REQUESTED
v332_84a1fd4fb1a8d4689723,MSME SAARTHI (NBPA Scheme),"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.767,CROSS_SECTOR_FALLBACK,False,official_page_text: bill discounting; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 2.5}","[""https://www.nsic.co.in/Schemes/MSMESaarthi""]","[""https://www.nsic.co.in/Schemes/MSMESaarthi::HTTP_200""]",False,LM_NOT_REQUESTED
v332_f28609ca6a7512ac5b67,Marketing Facilitation Scheme (MFS),"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/MarketingFacilitation""]","[""https://www.nsic.co.in/Schemes/MarketingFacilitation::HTTP_200""]",False,LM_NOT_REQUESTED
v332_1f978aff9c9e9ea43445,Marketing Intelligence,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/MarketingIntelligence""]","[""https://www.nsic.co.in/Schemes/MarketingIntelligence::HTTP_200""]",False,LM_NOT_REQUESTED
v332_ee3220294a6dbcb633c0,National Scheduled Caste and Scheduled Tribe Hub | NSSH| National SC ST Hub,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/NSSH""]","[""https://www.nsic.co.in/Schemes/NSSH::HTTP_200""]",False,LM_NOT_REQUESTED
v332_a211bfbd67f817508ac3,NSIC Space Available ON HIRE | Event Management | Exhibitions,"[""Digital Technology & Software""]",Digital Technology & Software,[],"[""Digital Technology & Software""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: software, digital technology; official_page_text: software, information technology","{""Digital Technology & Software"": 13.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector Innovation & Entrepreneurship"": 2.5, ""Renewable Energy & Energy Storage"": 2.5, ""Space Technology"": 2.5, ""Telecommunications & Connectivity"": 2.5}","[""https://www.nsic.co.in/Schemes/OpenSpaces""]","[""https://www.nsic.co.in/Schemes/OpenSpaces::HTTP_200""]",False,LM_NOT_REQUESTED
v332_807f5e6f513019646e5c,Participation of MSMEs in Exhibitions,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions""]","[""https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions::HTTP_200""]",False,LM_NOT_REQUESTED
v332_ba8fd381f036d95ad89b,RMA against Bank Guarantee | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.773,CROSS_SECTOR_FALLBACK,False,scheme_type: credit support; official_page_text: credit support; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 3.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/RawMaterialAgainstBG""]","[""https://www.nsic.co.in/Schemes/RawMaterialAgainstBG::HTTP_200""]",False,LM_NOT_REQUESTED
v332_6d45698f7dedb40def0d,Single Point Registration Scheme | GP Certificate | SPRS,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Logistics & Supply Chain"": 2.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/SinglePointRegistration""]","[""https://www.nsic.co.in/Schemes/SinglePointRegistration::HTTP_200""]",False,LM_NOT_REQUESTED
v332_262749620413e0d15205,Bharat Startup Grand Challenge | Startup India,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.923,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: credit guarantee, fund of funds, seed fund","{""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0, ""Artificial Intelligence & Data"": 2.5, ""Healthcare & MedTech"": 2.5, ""Media, Gaming & Creative Industries"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/bharat-startup-grand-challenge.html"", ""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/EODB%20Grand%20Challenge%20Details_v6.pdf"", ""https://www.startupindia.gov.in/content/dam/startupindia/Startup-India-Fund-of-Funds-2.0-Scheme.pdf""]","[""https://www.startupindia.gov.in/content/sih/en/bharat-startup-grand-challenge.html::HTTP_200"", ""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/EODB%20Grand%20Challenge%20Details_v6.pdf::PDF_NOT_PARSED"", ""https://www.startupindia.gov.in/content/dam/startupindia/Startup-India-Fund-of-Funds-2.0-Scheme.pdf::PDF_NOT_PARSED""]",False,LM_NOT_REQUESTED
v332_180c521a5c6abfd298fd,Credit Guarantee Scheme for Startups,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: credit guarantee; scheme_type: credit guarantee; official_page_text: credit guarantee, fund of funds, seed fund, working capital","{""Cross-sector MSME & Startup Finance"": 13.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0}","[""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html""]","[""https://www.startupindia.gov.in/content/sih/en/credit-guarantee-scheme-for-startups.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_403d76556f9dbd7968ef,Incubator Schemes,"[""Cross-sector Innovation & Entrepreneurship"", ""Biotechnology & Life Sciences"", ""Environment & Circular Economy""]",Biotechnology & Life Sciences,"[""Environment & Circular Economy""]","[""Biotechnology & Life Sciences"", ""Environment & Circular Economy""]",0.95,SECTOR_CONFLICT_REVIEW,True,"sector: biotechnology, biotech, life sciences; official_page_text: biotechnology, biotech; original sector conflicted: Cross-sector Innovation & Entrepreneurship","{""Biotechnology & Life Sciences"": 17.0, ""Environment & Circular Economy"": 13.0, ""Cross-sector Innovation & Entrepreneurship"": 8.5, ""Cross-sector MSME & Startup Finance"": 7.5, ""Agriculture & AgriTech"": 2.5, ""Healthcare & MedTech"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Water & Sanitation"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html""]","[""https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_8bb8621f379572d79719,International Bridges,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.923,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: credit guarantee, fund of funds, seed fund, venture fund","{""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0, ""Automotive & Mobility"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/international.html""]","[""https://www.startupindia.gov.in/content/sih/en/international.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_bae4b61912e6b147887c,National Startup Awards Landing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.923,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: credit guarantee, fund of funds, seed fund","{""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0, ""Social Impact & Rural Innovation"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/nsa-landing.html""]","[""https://www.startupindia.gov.in/content/sih/en/nsa-landing.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_c532a2e19c687fa77d50,PUBLIC PROCUREMENT,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.84,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: startup ecosystem, incubation support, accelerator, proof of concept","{""Cross-sector Innovation & Entrepreneurship"": 7.5, ""Cross-sector MSME & Startup Finance"": 7.5, ""Aerospace & Defence"": 2.5, ""Agriculture & AgriTech"": 2.5, ""Artificial Intelligence & Data"": 2.5, ""Cybersecurity"": 2.5, ""Electronics & Semiconductors"": 2.5, ""Environment & Circular Economy"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/public_procurement.html""]","[""https://www.startupindia.gov.in/content/sih/en/public_procurement.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_783a531ec28b3e1a662f,Startup India Scheme,"[""Cross-sector MSME & Startup Finance"", ""Environment & Circular Economy""]",Environment & Circular Economy,[],"[""Environment & Circular Economy""]",0.95,SECTOR_CONFLICT_REVIEW,True,"sector: environment, circular economy; official_page_text: environment, pollution control; original sector conflicted: Cross-sector MSME & Startup Finance","{""Environment & Circular Economy"": 13.0, ""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0, ""Deep Technology"": 2.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/startup-scheme.html""]","[""https://www.startupindia.gov.in/content/sih/en/startup-scheme.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_d7187e5adb221d198743,International,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.923,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: credit guarantee, fund of funds, seed fund","{""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0}","[""https://www.startupindia.gov.in/content/sih/en/startup-scheme/international.html""]","[""https://www.startupindia.gov.in/content/sih/en/startup-scheme/international.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_3502bb2bbb8ab6f0f10c,Income Tax Exemption Notifications,"[""Cross-sector MSME & Startup Finance"", ""Biotechnology & Life Sciences""]",Biotechnology & Life Sciences,[],"[""Biotechnology & Life Sciences""]",0.95,SECTOR_CONFLICT_REVIEW,True,"sector: biotechnology, biotech, life sciences; official_page_text: biotechnology, biotech; original sector conflicted: Cross-sector MSME & Startup Finance","{""Biotechnology & Life Sciences"": 17.0, ""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0}","[""https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html""]","[""https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_f47c45174829b4e6d5b8,Self Certification,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.923,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: credit guarantee, fund of funds, seed fund","{""Cross-sector MSME & Startup Finance"": 7.5, ""Cross-sector Innovation & Entrepreneurship"": 5.0, ""ClimateTech & Clean Energy"": 2.5, ""Environment & Circular Economy"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/startupgov/self-certification.html""]","[""https://www.startupindia.gov.in/content/sih/en/startupgov/self-certification.html::HTTP_200""]",False,LM_NOT_REQUESTED
v332_df4bf7d879fd96322411,Startup India MyBharat,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.84,EXISTING_SECTOR_CONFIRMED,False,"official_page_text: innovation and entrepreneurship, startup ecosystem, accelerator","{""Cross-sector Innovation & Entrepreneurship"": 7.5, ""Cross-sector MSME & Startup Finance"": 7.5}","[""https://www.startupindia.gov.in/content/sih/en/startupindia-mybharat.html""]","[""https://www.startupindia.gov.in/content/sih/en/startupindia-mybharat.html::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_5ec8809e526fc24dfba9,NIDHI – PRAYAS,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: nidhi, prayas; eligibility: nidhi, prayas; application_process: prayas; field_evidence: nidhi, prayas","{""Cross-sector Innovation & Entrepreneurship"": 32.5}","[""https://nidhi.dst.gov.in/schemes-programmes/nidhiprayas/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/schemes-programmes/nidhiprayas/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_b4fb6c485e9a8de2e5dc,NIDHI – Entrepreneur-in-Residence,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,scheme_name: nidhi; eligibility: nidhi; application_process: nidhi; field_evidence: nidhi,"{""Cross-sector Innovation & Entrepreneurship"": 18.5}","[""https://nidhi.dst.gov.in/nidhieir/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/nidhieir/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_d9c2b0323cb5bf69a5f1,NIDHI Seed Support Program,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: nidhi; application_process: nidhi; field_evidence: nidhi; official_page_text: nidhi, technology business incubator","{""Cross-sector Innovation & Entrepreneurship"": 18.0, ""Environment & Circular Economy"": 2.5}","[""https://nidhi.dst.gov.in/nidhissp/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/nidhissp/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_3fe56756e450cae9a68c,NIDHI – Technology Business Incubators,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: nidhi, technology business incubator; field_evidence: nidhi; official_page_text: innovation and entrepreneurship, startup ecosystem, incubation support, nidhi; guideline_text: accelerator, nidhi, prayas, technology business incubator","{""Cross-sector Innovation & Entrepreneurship"": 24.5, ""Environment & Circular Economy"": 2.5}","[""https://nidhi.dst.gov.in/nidhitbi/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/nidhitbi/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_1d064daaa86ac3f37738,NIDHI – Inclusive Technology Business Incubators,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: nidhi, technology business incubator; eligibility: nidhi; application_process: nidhi; field_evidence: nidhi","{""Cross-sector Innovation & Entrepreneurship"": 28.5}","[""https://nidhi.dst.gov.in/nidhiitbi/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/nidhiitbi/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_a9b053d7f94272158492,NIDHI – Accelerator,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: accelerator, nidhi; eligibility: accelerator; application_process: accelerator, nidhi; field_evidence: accelerator, nidhi","{""Cross-sector Innovation & Entrepreneurship"": 30.5, ""Logistics & Supply Chain"": 2.5}","[""https://nidhi.dst.gov.in/schemes-programmes/nidhiaccelerator/"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/""]","[""https://nidhi.dst.gov.in/schemes-programmes/nidhiaccelerator/::HTTP_200"", ""https://nidhi.dst.gov.in/document-category/programme-guidelines/::HTTP_200""]",False,LM_NOT_REQUESTED
dststartup_c14cf6af6c4512b6ded7,Technology Development Board Core Funding,"[""Aerospace & Defence""]",Aerospace & Defence,[],"[""Aerospace & Defence""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: aerospace, defence; official_page_text: aviation, defence","{""Aerospace & Defence"": 13.0, ""Agriculture & AgriTech"": 2.5, ""Biotechnology & Life Sciences"": 2.5, ""Digital Technology & Software"": 2.5, ""Electronics & Semiconductors"": 2.5, ""Pharmaceuticals & Drug Discovery"": 2.5, ""Textiles, Apparel & Handicrafts"": 2.5, ""Environment & Circular Economy"": 2.0}","[""https://tdb.gov.in/"", ""https://tdb.gov.in/downloads-0""]","[""https://tdb.gov.in/::HTTP_200"", ""https://tdb.gov.in/downloads-0::HTTP_200""]",False,LM_NOT_REQUESTED
